arch	circuit	script_params	vtr_flow_elapsed_time	error	odin_synth_time	max_odin_mem	abc_depth	abc_synth_time	abc_cec_time	abc_sec_time	max_abc_mem	ace_time	max_ace_mem	num_clb	num_io	num_memories	num_mult	vpr_status	vpr_revision	vpr_build_info	vpr_compiler	vpr_compiled	hostname	rundir	max_vpr_mem	num_primary_inputs	num_primary_outputs	num_pre_packed_nets	num_pre_packed_blocks	num_netlist_clocks	num_post_packed_nets	num_post_packed_blocks	device_width	device_height	device_grid_tiles	device_limiting_resources	device_name	pack_time	placed_wirelength_est	place_time	place_quench_time	placed_CPD_est	placed_setup_TNS_est	placed_setup_WNS_est	placed_geomean_nonvirtual_intradomain_critical_path_delay_est	place_delay_matrix_lookup_time	place_quench_timing_analysis_time	place_quench_sta_time	place_total_timing_analysis_time	place_total_sta_time	min_chan_width	routed_wirelength	min_chan_width_route_success_iteration	logic_block_area_total	logic_block_area_used	min_chan_width_routing_area_total	min_chan_width_routing_area_per_tile	min_chan_width_route_time	min_chan_width_total_timing_analysis_time	min_chan_width_total_sta_time	crit_path_routed_wirelength	crit_path_route_success_iteration	crit_path_total_nets_routed	crit_path_total_connections_routed	crit_path_total_heap_pushes	crit_path_total_heap_pops	critical_path_delay	geomean_nonvirtual_intradomain_critical_path_delay	setup_TNS	setup_WNS	hold_TNS	hold_WNS	crit_path_routing_area_total	crit_path_routing_area_per_tile	router_lookahead_computation_time	crit_path_route_time	crit_path_total_timing_analysis_time	crit_path_total_sta_time	total_power	routing_power_perc	clock_power_perc	tile_power_perc	
k6_N10_I40_Fi6_L4_frac1_ff1_45nm.xml	mkPktMerge.v	common	19.63		0.15	16940	2	0.11	-1	-1	33712	-1	-1	26	311	15	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	90524	311	156	972	1128	1	953	508	28	28	784	memory	auto	0.37	8591	0.85	0.01	3.97992	-4268.71	-3.97992	3.97992	1.70	0.00253628	0.00217037	0.380657	0.318572	38	14938	15	4.25198e+07	9.62124e+06	2.03942e+06	2601.30	10.85	1.67392	1.4808	13839	16	2583	2995	3100698	901390	4.55746	4.55746	-5261.91	-4.55746	-19.8376	-0.322548	2.58559e+06	3297.95	0.59	0.67	0.123316	0.11245	0.08119	0.1583	0.01766	0.824	
k6_N10_I40_Fi6_L4_frac1_ff1_45nm.xml	mkSMAdapter4B.v	common	21.17		0.35	31964	7	3.87	-1	-1	37884	-1	-1	168	193	5	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	84828	193	205	2232	2437	1	1223	571	20	20	400	memory	auto	0.77	9324	1.53	0.01	4.44075	-2589.41	-4.44075	4.44075	0.72	0.00303221	0.00243389	0.551816	0.442021	50	17629	34	2.07112e+07	1.17942e+07	1.26944e+06	3173.59	7.21	1.69816	1.42921	15071	15	4684	11657	1041882	233393	4.99386	4.99386	-3047.65	-4.99386	-9.22808	-0.342703	1.63222e+06	4080.54	0.35	0.33	0.158503	0.144426	0.03046	0.2113	0.02596	0.7628	
k6_N10_I40_Fi6_L4_frac1_ff1_45nm.xml	or1200.v	common	99.03		0.60	40788	27	5.94	-1	-1	43576	-1	-1	246	385	2	1	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	120412	385	394	3979	4310	1	2366	1028	27	27	729	io	auto	3.20	30806	3.87	0.03	12.8666	-11507.1	-12.8666	12.8666	2.03	0.0075511	0.00674258	1.26354	1.03844	76	52143	50	3.93038e+07	1.47499e+07	3.58343e+06	4915.54	68.92	5.64705	4.90491	45756	15	10811	38343	4397984	935571	14.4395	14.4395	-12847	-14.4395	0	0	4.48127e+06	6147.14	1.06	1.20	0.40437	0.367076	0.02253	0.4559	0.02645	0.5177	
k6_N10_I40_Fi6_L4_frac1_ff1_45nm.xml	raygentop.v	common	36.54		0.39	32896	8	2.28	-1	-1	40472	-1	-1	135	214	0	9	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	86408	214	305	2625	2741	1	1491	663	22	22	484	mult_36	auto	1.21	12730	1.30	0.01	4.36407	-2392.08	-4.36407	4.36407	1.40	0.0033516	0.00295793	0.43843	0.374985	54	29305	42	2.50602e+07	1.08397e+07	1.67900e+06	3469.01	18.94	2.31966	2.04266	22068	15	6598	15260	3949561	907892	4.97912	4.97912	-3006.33	-4.97912	0	0	2.18083e+06	4505.84	0.67	1.27	0.369355	0.336939	0.02233	0.4743	0.04534	0.4803	
k6_N10_I40_Fi6_L4_frac1_ff1_45nm.xml	sha.v	common	610.83		1.00	38100	20	578.56	-1	-1	95372	-1	-1	229	38	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	96564	38	36	3404	3440	1	1277	303	20	20	400	clb	auto	1.95	14051	1.38	0.01	11.4453	-4263.51	-11.4453	11.4453	0.71	0.00374695	0.00310523	0.565194	0.412245	58	24122	36	2.07112e+07	1.23417e+07	1.47096e+06	3677.41	11.48	2.35911	1.88825	20434	17	5277	21230	697197	117307	13.441	13.441	-4982	-13.441	0	0	1.87544e+06	4688.60	0.54	0.64	0.42543	0.377329	0.01068	0.3887	0.03202	0.5793	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	bgm.v	common	1040.68		23.05	392528	22	475.66	-1	-1	152596	-1	-1	2534	257	0	11	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	665588	257	32	32168	31683	1	18697	2834	61	61	3721	clb	auto	43.28	239189	78.29	0.47	15.1394	-22036.5	-15.1394	15.1394	29.05	0.0776213	0.0559949	10.725	7.86801	74	395213	48	2.18169e+08	1.40926e+08	1.88273e+07	5059.76	243.71	48.3091	37.2718	370803	22	107146	485856	31331160	5117098	17.4479	17.4479	-24951.9	-17.4479	0	0	2.36298e+07	6350.38	10.45	12.43	5.47864	4.5256	0.175	0.4305	0.02616	0.5434	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	blob_merge.v	common	159.47		0.47	59384	18	86.49	-1	-1	67668	-1	-1	550	36	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	164392	36	100	6600	6700	1	2867	686	30	30	900	clb	auto	4.25	44731	5.20	0.03	8.63778	-2530.1	-8.63778	8.63778	2.05	0.0112514	0.00958131	1.85325	1.36333	70	70174	34	4.8774e+07	2.96417e+07	4.18297e+06	4647.75	41.23	8.26592	6.66257	63426	14	12320	60647	2575666	335184	9.88082	9.88082	-2851.58	-9.88082	0	0	5.26086e+06	5845.40	1.23	1.21	0.704459	0.612258	0.02682	0.3649	0.03866	0.5964	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	boundtop.v	common	6.31		0.73	47004	2	0.48	-1	-1	37012	-1	-1	84	114	0	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	65892	114	192	455	647	1	308	390	13	13	169	clb	auto	0.07	702	0.35	0.00	1.76822	-206.093	-1.76822	1.76822	0.22	0.000591869	0.000522888	0.0979778	0.0857395	32	2409	25	6.63067e+06	4.5271e+06	338637.	2003.77	2.04	0.338996	0.302837	1997	10	755	969	83871	24088	2.24565	2.24565	-267.024	-2.24565	0	0	416667.	2465.49	0.07	0.04	0.0181572	0.0167559	0.007386	0.3551	0.08835	0.5566	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	ch_intrinsics.v	common	3.79		0.04	9320	3	0.26	-1	-1	36212	-1	-1	68	99	1	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	65276	99	130	363	493	1	256	298	12	12	144	clb	auto	0.10	706	0.40	0.00	1.86328	-198.021	-1.86328	1.86328	0.29	0.000643968	0.000560498	0.114408	0.0980007	46	1519	11	5.66058e+06	4.21279e+06	378970.	2631.74	1.07	0.279233	0.245477	1428	12	511	676	52183	16991	2.4649	2.4649	-231.983	-2.4649	0	0	486261.	3376.82	0.10	0.04	0.0223096	0.0204609	0.009182	0.2127	0.07176	0.7156	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	diffeq1.v	common	11.67		0.03	8992	15	0.31	-1	-1	34616	-1	-1	39	162	0	5	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	69396	162	96	999	932	1	698	302	16	16	256	mult_36	auto	0.22	5186	0.51	0.01	19.8574	-1728.41	-19.8574	19.8574	0.38	0.00159443	0.00145294	0.220167	0.19624	46	13257	38	1.21132e+07	4.08187e+06	727248.	2840.81	6.99	0.856436	0.777178	10060	20	3501	7198	2216764	544500	22.9937	22.9937	-2071.29	-22.9937	0	0	934704.	3651.19	0.15	0.39	0.0937929	0.0873896	0.007803	0.3455	0.01615	0.6384	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	diffeq2.v	common	13.05		0.03	8252	14	0.27	-1	-1	33488	-1	-1	26	66	0	7	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	69908	66	96	719	590	1	525	195	18	18	324	mult_36	auto	0.24	4839	0.68	0.01	15.5034	-893.993	-15.5034	15.5034	0.83	0.00263922	0.002436	0.378697	0.344792	50	10117	32	1.57076e+07	4.17324e+06	1.01953e+06	3146.70	6.73	1.10959	1.02613	9187	14	2283	4942	2077139	480671	18.2254	18.2254	-1042.75	-18.2254	0	0	1.31112e+06	4046.65	0.37	0.61	0.13571	0.127082	0.009843	0.3269	0.01939	0.6537	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	LU8PEEng.v	common	823.34		21.28	227576	129	258.99	-1	-1	100772	-1	-1	1931	114	44	8	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	581216	114	102	29578	29304	1	15666	2199	53	53	2809	clb	auto	46.97	226766	49.63	0.28	71.1556	-52046.2	-71.1556	71.1556	21.32	0.0561452	0.0481311	9.81887	7.35151	104	330947	39	1.63647e+08	1.31353e+08	1.89544e+07	6747.73	310.04	39.0082	30.5478	307540	19	59870	236394	44326539	9442569	80.603	80.603	-65443.5	-80.603	-14.0123	-0.199722	2.40419e+07	8558.89	6.60	13.87	3.85309	3.22672	0.1059	0.4217	0.0102	0.5681	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	LU32PEEng.v	common	7138.67		174.23	770432	128	1411.01	-1	-1	298444	-1	-1	6828	114	167	32	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	2110612	114	102	102506	101104	1	55057	7243	98	98	9604	clb	auto	144.75	1051166	439.37	2.35	69.9859	-342159	-69.9859	69.9859	88.60	0.255623	0.215177	41.3557	31.3804	130	1409664	49	5.9175e+08	4.7214e+08	8.10923e+07	8443.60	4338.66	177.271	139.658	1321466	19	208918	879583	344657252	93048329	81.5336	81.5336	-482085	-81.5336	-25.4009	-0.174787	1.02747e+08	10698.3	37.12	127.99	15.7537	13.0896	0.4148	0.4627	0.009068	0.5283	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	mcml.v	common	10819.41		65.87	954196	75	8500.09	-1	-1	447680	-1	-1	7274	36	159	27	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	1976204	36	33	134466	132924	1	42743	7529	101	101	10201	clb	auto	72.55	533607	215.09	1.34	58.6595	-316704	-58.6595	58.6595	82.66	0.175023	0.146843	29.8738	22.6696	98	709704	42	6.22828e+08	4.89811e+08	6.70556e+07	6573.43	1397.71	112.814	89.9346	669625	17	150869	460400	72201835	16088158	65.036	65.036	-427629	-65.036	-0.902525	-0.172573	8.50515e+07	8337.57	26.23	25.59	10.6214	9.20295	0.3206	0.3941	0.01323	0.5927	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	mkDelayWorker32B.v	common	89.60		1.27	78872	5	12.11	-1	-1	52540	-1	-1	456	506	47	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	319516	506	553	3285	3838	1	3022	1562	50	50	2500	memory	auto	4.24	15298	5.02	0.04	7.02477	-1709.13	-7.02477	7.02477	19.67	0.0116121	0.0105271	2.53186	2.26625	38	23449	15	1.47946e+08	5.03323e+07	6.86584e+06	2746.33	26.25	6.69187	6.12353	22457	14	4082	5229	3466017	831227	7.83775	7.83775	-2203.76	-7.83775	-4.28981	-0.29436	8.69095e+06	3476.38	2.43	1.08	0.538142	0.507198	0.1669	0.1388	0.03735	0.8238	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	mkPktMerge.v	common	23.98		0.14	16892	2	0.12	-1	-1	33708	-1	-1	26	311	15	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	90808	311	156	972	1128	1	953	508	28	28	784	memory	auto	0.54	8591	1.09	0.01	3.97992	-4268.71	-3.97992	3.97992	2.59	0.00250089	0.00213191	0.505751	0.4236	38	14938	15	4.25198e+07	9.62124e+06	2.03942e+06	2601.30	11.46	1.84619	1.62441	13839	16	2583	2995	3100698	901390	4.55746	4.55746	-5261.91	-4.55746	-19.8376	-0.322548	2.58559e+06	3297.95	0.93	1.18	0.26765	0.243781	0.08517	0.151	0.01684	0.8322	
k6_N10_I40_Fi6_L4_frac1_ff2_45nm.xml	mkSMAdapter4B.v	common	24.74		0.35	31912	7	3.76	-1	-1	37844	-1	-1	168	193	5	0	success	v8.0.0-3684-g44d092b7d-dirty	Release VTR_ASSERT_LEVEL=2	GNU 7.5.0 on Linux-4.15.0-60-generic x86_64	2021-05-28T15:22:43	betzgrp-wintermute.eecg.utoronto.ca	/home/ahmadi55/vtr-verilog-to-routing	85076	193	205	2232	2437	1	1223	571	20	20	400	memory	auto	1.25	9310	3.04	0.02	4.4669	-2540.55	-4.4669	4.4669	1.15	0.00571743	0.00488764	1.34367	1.10222	52	17449	35	2.07112e+07	1.17942e+07	1.31074e+06	3276.84	7.84	2.61177	2.19112	15198	15	4340	10954	982822	221103	5.12885	5.12885	-3020.64	-5.12885	-12.2349	-0.339827	1.72518e+06	4312.96	0.32	0.33	0.168641	0.154031	0.03178	0.2046	0.02577	0.7696	
